id	Y-M-D h:m:s	cenit	acimut	d	p1	p2	p3	r
1	2024-08-06 17:35:00	70.2635	98.2118	640.7995	12.3259	0.0000	-6.0184	13.7167
1	2024-08-06 17:40:00	71.3428	98.7615	640.7995	12.4106	0.0000	-6.0154	13.7916
1	2024-08-06 17:45:00	72.4203	99.3112	640.7995	12.4931	0.0000	-6.0181	13.8671
1	2024-08-06 17:50:00	73.4958	99.8613	640.7995	12.5732	0.0000	-6.0267	13.9430
1	2024-08-06 17:55:00	74.5692	100.4121	640.7995	12.6507	0.0000	-6.0412	14.0191
1	2024-08-06 18:00:00	75.6403	100.9641	640.7995	12.7254	0.0000	-6.0615	14.0953
1	2024-08-06 18:05:00	76.7089	101.5176	640.7995	12.7971	0.0000	-6.0876	14.1713
1	2024-08-06 18:10:00	77.7748	102.0730	640.7995	12.8657	0.0000	-6.1196	14.2470
1	2024-08-06 18:15:00	78.8377	102.6306	640.7995	12.9310	0.0000	-6.1574	14.3221
1	2024-08-06 18:20:00	79.8974	103.1908	640.7995	12.9927	0.0000	-6.2009	14.3966
1	2024-08-06 18:25:00	80.9534	103.7540	640.7995	13.0508	0.0000	-6.2500	14.4702
1	2024-08-06 18:30:00	82.0052	104.3204	640.7995	13.1049	0.0000	-6.3048	14.5426
1	2024-08-06 18:35:00	83.0521	104.8905	640.7995	13.1548	0.0000	-6.3649	14.6138
1	2024-08-06 18:40:00	84.0933	105.4646	640.7995	13.2005	0.0000	-6.4304	14.6834
1	2024-08-06 18:45:00	85.1273	106.0430	640.7995	13.2416	0.0000	-6.5007	14.7513
1	2024-08-06 18:50:00	86.1517	106.6261	640.7995	13.2780	0.0000	-6.5757	14.8171
1	2024-08-06 18:55:00	87.1631	107.2143	640.7995	13.3094	0.0000	-6.6545	14.8803
1	2024-08-26 07:00:00	77.7254	-94.8863	640.7995	11.8595	0.0000	-10.6515	15.9406
1	2024-08-26 07:05:00	76.6409	-94.2983	640.7995	11.8048	0.0000	-10.8134	16.0089
1	2024-08-26 07:10:00	75.5549	-93.7092	640.7995	11.7475	0.0000	-10.9720	16.0745
1	2024-08-26 07:15:00	74.4677	-93.1188	640.7995	11.6875	0.0000	-11.1273	16.1374
1	2024-08-26 07:20:00	73.3794	-92.5264	640.7995	11.6252	0.0000	-11.2790	16.1976
1	2024-08-26 07:25:00	72.2903	-91.9317	640.7995	11.5607	0.0000	-11.4273	16.2552
1	2024-08-26 07:30:00	71.2005	-91.3340	640.7995	11.4942	0.0000	-11.5719	16.3103
1	2024-08-26 07:35:00	70.1103	-90.7331	640.7995	11.4258	0.0000	-11.7129	16.3628
1	2024-08-26 07:40:00	69.0196	-90.1283	640.7995	11.3557	0.0000	-11.8502	16.4127
1	2024-08-26 07:45:00	67.9288	-89.5191	640.7995	11.2840	0.0000	-11.9837	16.4602
1	2024-08-26 07:50:00	66.8379	-88.9049	640.7995	11.2110	0.0000	-12.1134	16.5052
1	2024-08-26 07:55:00	65.7471	-88.2853	640.7995	11.1367	0.0000	-12.2393	16.5477
1	2024-08-26 08:00:00	64.6565	-87.6595	640.7995	11.0614	0.0000	-12.3612	16.5878
1	2024-08-26 08:05:00	63.5664	-87.0270	640.7995	10.9852	0.0000	-12.4793	16.6255
1	2024-08-26 08:10:00	62.4767	-86.3871	640.7995	10.9081	0.0000	-12.5934	16.6608
1	2024-08-26 08:15:00	61.3878	-85.7392	640.7995	10.8305	0.0000	-12.7036	16.6937
1	2024-08-26 08:20:00	60.2997	-85.0825	640.7995	10.7523	0.0000	-12.8098	16.7243
1	2024-08-26 08:25:00	59.2126	-84.4162	640.7995	10.6738	0.0000	-12.9119	16.7526
1	2024-08-26 08:30:00	58.1267	-83.7397	640.7995	10.5951	0.0000	-13.0100	16.7785
1	2024-08-26 08:35:00	57.0422	-83.0519	640.7995	10.5164	0.0000	-13.1041	16.8021
1	2024-08-26 08:40:00	55.9592	-82.3520	640.7995	10.4376	0.0000	-13.1941	16.8234
1	2024-08-26 08:45:00	54.8780	-81.6391	640.7995	10.3591	0.0000	-13.2800	16.8424
1	2024-08-26 08:50:00	53.7988	-80.9122	640.7995	10.2808	0.0000	-13.3617	16.8591
1	2024-08-26 08:55:00	52.7217	-80.1701	640.7995	10.2030	0.0000	-13.4394	16.8736
1	2024-08-26 09:00:00	51.6471	-79.4117	640.7995	10.1257	0.0000	-13.5129	16.8857
1	2024-08-26 09:05:00	50.5751	-78.6358	640.7995	10.0491	0.0000	-13.5823	16.8956
1	2024-08-26 09:10:00	49.5060	-77.8411	640.7995	9.9733	0.0000	-13.6475	16.9032
1	2024-08-26 09:15:00	48.4402	-77.0261	640.7995	9.8983	0.0000	-13.7085	16.9086
1	2024-08-26 09:20:00	47.3778	-76.1894	640.7995	9.8243	0.0000	-13.7653	16.9116
1	2024-08-26 09:25:00	46.3194	-75.3292	640.7995	9.7515	0.0000	-13.8180	16.9124
1	2024-08-26 09:30:00	45.2651	-74.4439	640.7995	9.6798	0.0000	-13.8664	16.9108
1	2024-08-26 09:35:00	44.2154	-73.5315	640.7995	9.6094	0.0000	-13.9106	16.9070
1	2024-08-26 09:40:00	43.1707	-72.5900	640.7995	9.5405	0.0000	-13.9506	16.9008
1	2024-08-26 09:45:00	42.1315	-71.6173	640.7995	9.4730	0.0000	-13.9863	16.8924
1	2024-08-26 09:50:00	41.0982	-70.6108	640.7995	9.4071	0.0000	-14.0177	16.8816
1	2024-08-26 09:55:00	40.0714	-69.5680	640.7995	9.3428	0.0000	-14.0449	16.8685
1	2024-08-26 10:00:00	39.0517	-68.4863	640.7995	9.2803	0.0000	-14.0677	16.8530
1	2024-08-26 10:05:00	38.0397	-67.3624	640.7995	9.2196	0.0000	-14.0863	16.8352
1	2024-08-26 10:10:00	37.0361	-66.1933	640.7995	9.1608	0.0000	-14.1006	16.8151
1	2024-08-26 10:15:00	36.0417	-64.9752	640.7995	9.1040	0.0000	-14.1105	16.7925
1	2024-08-26 10:20:00	35.0573	-63.7046	640.7995	9.0493	0.0000	-14.1161	16.7676
1	2024-08-26 10:25:00	34.0840	-62.3771	640.7995	8.9966	0.0000	-14.1174	16.7403
1	2024-08-26 10:30:00	33.1226	-60.9885	640.7995	8.9461	0.0000	-14.1143	16.7106
1	2024-08-26 10:35:00	32.1744	-59.5339	640.7995	8.8979	0.0000	-14.1068	16.6786
1	2024-08-26 10:40:00	31.2407	-58.0082	640.7995	8.8519	0.0000	-14.0950	16.6441
1	2024-08-26 10:45:00	30.3228	-56.4060	640.7995	8.8083	0.0000	-14.0788	16.6072
1	2024-08-26 10:50:00	29.4222	-54.7215	640.7995	8.7671	0.0000	-14.0582	16.5679
1	2024-08-26 10:55:00	28.5407	-52.9486	640.7995	8.7284	0.0000	-14.0333	16.5263
1	2024-08-26 11:00:00	27.6801	-51.0808	640.7995	8.6922	0.0000	-14.0040	16.4823
1	2024-08-26 11:05:00	26.8425	-49.1116	640.7995	8.6584	0.0000	-13.9703	16.4359
1	2024-08-26 11:10:00	26.0302	-47.0342	640.7995	8.6273	0.0000	-13.9323	16.3872
1	2024-08-26 11:15:00	25.2457	-44.8419	640.7995	8.5988	0.0000	-13.8900	16.3362
1	2024-08-26 11:20:00	24.4917	-42.5282	640.7995	8.5729	0.0000	-13.8434	16.2829
1	2024-08-26 11:25:00	23.7712	-40.0870	640.7995	8.5497	0.0000	-13.7924	16.2274
1	2024-08-26 11:30:00	23.0873	-37.5129	640.7995	8.5292	0.0000	-13.7372	16.1697
1	2024-08-26 11:35:00	22.4434	-34.8015	640.7995	8.5114	0.0000	-13.6778	16.1098
1	2024-08-26 11:40:00	21.8430	-31.9502	640.7995	8.4964	0.0000	-13.6142	16.0479
1	2024-08-26 11:45:00	21.2901	-28.9581	640.7995	8.4841	0.0000	-13.5465	15.9840
1	2024-08-26 11:50:00	20.7882	-25.8269	640.7995	8.4746	0.0000	-13.4747	15.9181
1	2024-08-26 11:55:00	20.3413	-22.5613	640.7995	8.4679	0.0000	-13.3988	15.8503
1	2024-08-26 12:00:00	19.9530	-19.1695	640.7995	8.4639	0.0000	-13.3190	15.7808
1	2024-08-26 12:05:00	19.6270	-15.6632	640.7995	8.4628	0.0000	-13.2353	15.7096
1	2024-08-26 12:10:00	19.3662	-12.0583	640.7995	8.4645	0.0000	-13.1477	15.6368
1	2024-08-26 12:15:00	19.1735	-8.3738	640.7995	8.4690	0.0000	-13.0565	15.5626
1	2024-08-26 12:20:00	19.0509	-4.6325	640.7995	8.4763	0.0000	-12.9616	15.4871
1	2024-08-26 12:25:00	18.9997	-0.8592	640.7995	8.4863	0.0000	-12.8632	15.4104
1	2024-08-26 12:30:00	19.0206	2.9198	640.7995	8.4992	0.0000	-12.7614	15.3326
1	2024-08-26 12:35:00	19.1133	6.6778	640.7995	8.5148	0.0000	-12.6563	15.2540
1	2024-08-26 12:40:00	19.2767	10.3891	640.7995	8.5332	0.0000	-12.5480	15.1746
1	2024-08-26 12:45:00	19.5092	14.0301	640.7995	8.5544	0.0000	-12.4367	15.0946
1	2024-08-26 12:50:00	19.8081	17.5802	640.7995	8.5783	0.0000	-12.3224	15.0143
1	2024-08-26 12:55:00	20.1707	21.0219	640.7995	8.6049	0.0000	-12.2054	14.9337
1	2024-08-26 13:00:00	20.5934	24.3419	640.7995	8.6341	0.0000	-12.0858	14.8531
1	2024-08-26 13:05:00	21.0727	27.5305	640.7995	8.6661	0.0000	-11.9638	14.7727
1	2024-08-26 13:10:00	21.6047	30.5816	640.7995	8.7006	0.0000	-11.8395	14.6927
1	2024-08-26 13:15:00	22.1856	33.4923	640.7995	8.7378	0.0000	-11.7131	14.6132
1	2024-08-26 13:20:00	22.8118	36.2623	640.7995	8.7775	0.0000	-11.5847	14.5345
1	2024-08-26 13:25:00	23.4794	38.8938	640.7995	8.8198	0.0000	-11.4547	14.4568
1	2024-08-26 13:30:00	24.1851	41.3903	640.7995	8.8645	0.0000	-11.3230	14.3802
1	2024-08-26 13:35:00	24.9256	43.7569	640.7995	8.9117	0.0000	-11.1900	14.3051
1	2024-08-26 13:40:00	25.6978	45.9995	640.7995	8.9614	0.0000	-11.0558	14.2316
1	2024-08-26 13:45:00	26.4989	48.1243	640.7995	9.0134	0.0000	-10.9207	14.1599
1	2024-08-26 13:50:00	27.3263	50.1381	640.7995	9.0677	0.0000	-10.7847	14.0902
1	2024-08-26 13:55:00	28.1777	52.0477	640.7995	9.1243	0.0000	-10.6482	14.0228
1	2024-08-26 14:00:00	29.0509	53.8596	640.7995	9.1831	0.0000	-10.5114	13.9578
1	2024-08-26 14:05:00	29.9440	55.5804	640.7995	9.2441	0.0000	-10.3744	13.8954
1	2024-08-26 14:10:00	30.8551	57.2163	640.7995	9.3073	0.0000	-10.2374	13.8358
1	2024-08-26 14:15:00	31.7827	58.7732	640.7995	9.3724	0.0000	-10.1007	13.7792
1	2024-08-26 14:20:00	32.7253	60.2568	640.7995	9.4396	0.0000	-9.9644	13.7257
1	2024-08-26 14:25:00	33.6816	61.6723	640.7995	9.5087	0.0000	-9.8288	13.6756
1	2024-08-26 14:30:00	34.6504	63.0246	640.7995	9.5797	0.0000	-9.6941	13.6289
1	2024-08-26 14:35:00	35.6306	64.3183	640.7995	9.6525	0.0000	-9.5604	13.5857
1	2024-08-26 14:40:00	36.6213	65.5576	640.7995	9.7270	0.0000	-9.4281	13.5463
1	2024-08-26 14:45:00	37.6216	66.7465	640.7995	9.8032	0.0000	-9.2972	13.5108
1	2024-08-26 14:50:00	38.6306	67.8886	640.7995	9.8810	0.0000	-9.1680	13.4791
1	2024-08-26 14:55:00	39.6476	68.9872	640.7995	9.9603	0.0000	-9.0407	13.4514
1	2024-08-26 15:00:00	40.6719	70.0456	640.7995	10.0410	0.0000	-8.9154	13.4278
1	2024-08-26 15:05:00	41.7031	71.0665	640.7995	10.1230	0.0000	-8.7924	13.4083
1	2024-08-26 15:10:00	42.7404	72.0526	640.7995	10.2064	0.0000	-8.6718	13.3929
1	2024-08-26 15:15:00	43.7834	73.0065	640.7995	10.2909	0.0000	-8.5539	13.3817
1	2024-08-26 15:20:00	44.8316	73.9302	640.7995	10.3765	0.0000	-8.4387	13.3747
1	2024-08-26 15:25:00	45.8845	74.8261	640.7995	10.4631	0.0000	-8.3265	13.3718
1	2024-08-26 15:30:00	46.9419	75.6960	640.7995	10.5506	0.0000	-8.2174	13.3731
1	2024-08-26 15:35:00	48.0033	76.5418	640.7995	10.6389	0.0000	-8.1116	13.3785
1	2024-08-26 15:40:00	49.0683	77.3651	640.7995	10.7279	0.0000	-8.0093	13.3879
1	2024-08-26 15:45:00	50.1367	78.1674	640.7995	10.8175	0.0000	-7.9106	13.4013
1	2024-08-26 15:50:00	51.2082	78.9504	640.7995	10.9076	0.0000	-7.8156	13.4186
1	2024-08-26 15:55:00	52.2825	79.7152	640.7995	10.9981	0.0000	-7.7246	13.4397
1	2024-08-26 16:00:00	53.3593	80.4632	640.7995	11.0888	0.0000	-7.6375	13.4645
1	2024-08-26 16:05:00	54.4384	81.1956	640.7995	11.1797	0.0000	-7.5547	13.4929
1	2024-08-26 16:10:00	55.5196	81.9135	640.7995	11.2707	0.0000	-7.4761	13.5248
1	2024-08-26 16:15:00	56.6026	82.6178	640.7995	11.3615	0.0000	-7.4019	13.5600
1	2024-08-26 16:20:00	57.6873	83.3097	640.7995	11.4522	0.0000	-7.3322	13.5983
1	2024-08-26 16:25:00	58.7735	83.9900	640.7995	11.5425	0.0000	-7.2672	13.6397
1	2024-08-26 16:30:00	59.8610	84.6596	640.7995	11.6324	0.0000	-7.2069	13.6840
1	2024-08-26 16:35:00	60.9495	85.3192	640.7995	11.7217	0.0000	-7.1514	13.7310
1	2024-08-26 16:40:00	62.0391	85.9698	640.7995	11.8103	0.0000	-7.1008	13.7806
1	2024-08-26 16:45:00	63.1294	86.6119	640.7995	11.8980	0.0000	-7.0553	13.8326
1	2024-08-26 16:50:00	64.2203	87.2464	640.7995	11.9847	0.0000	-7.0148	13.8867
1	2024-08-26 16:55:00	65.3118	87.8738	640.7995	12.0703	0.0000	-6.9795	13.9429
1	2024-08-26 17:00:00	66.4035	88.4949	640.7995	12.1546	0.0000	-6.9493	14.0010
1	2024-08-26 17:05:00	67.4955	89.1101	640.7995	12.2374	0.0000	-6.9245	14.0607
1	2024-08-26 17:10:00	68.5874	89.7202	640.7995	12.3187	0.0000	-6.9050	14.1219
1	2024-08-26 17:15:00	69.6793	90.3256	640.7995	12.3982	0.0000	-6.8908	14.1844
1	2024-08-26 17:20:00	70.7709	90.9269	640.7995	12.4758	0.0000	-6.8821	14.2481
1	2024-08-26 17:25:00	71.8621	91.5246	640.7995	12.5513	0.0000	-6.8788	14.3127
1	2024-08-26 17:30:00	72.9527	92.1192	640.7995	12.6247	0.0000	-6.8809	14.3781
1	2024-08-26 17:35:00	74.0425	92.7112	640.7995	12.6956	0.0000	-6.8885	14.4440
1	2024-08-26 17:40:00	75.1315	93.3010	640.7995	12.7640	0.0000	-6.9017	14.5104
1	2024-08-26 17:45:00	76.2193	93.8892	640.7995	12.8296	0.0000	-6.9203	14.5770
1	2024-08-26 17:50:00	77.3059	94.4761	640.7995	12.8924	0.0000	-6.9443	14.6437
1	2024-08-26 17:55:00	78.3908	95.0622	640.7995	12.9520	0.0000	-6.9738	14.7102
1	2024-09-13 07:00:00	79.5749	-88.2080	640.7995	12.0275	0.0000	-10.7731	16.1468
1	2024-09-13 07:05:00	78.4891	-87.5923	640.7995	11.9850	0.0000	-10.9244	16.2167
1	2024-09-13 07:10:00	77.4028	-86.9733	640.7995	11.9397	0.0000	-11.0728	16.2838
1	2024-09-13 07:15:00	76.3165	-86.3506	640.7995	11.8919	0.0000	-11.2181	16.3482
1	2024-09-13 07:20:00	75.2303	-85.7235	640.7995	11.8416	0.0000	-11.3604	16.4098
1	2024-09-13 07:25:00	74.1445	-85.0917	640.7995	11.7891	0.0000	-11.4994	16.4688
1	2024-09-13 07:30:00	73.0594	-84.4545	640.7995	11.7346	0.0000	-11.6351	16.5250
1	2024-09-13 07:35:00	71.9752	-83.8114	640.7995	11.6781	0.0000	-11.7675	16.5787
1	2024-09-13 07:40:00	70.8920	-83.1619	640.7995	11.6198	0.0000	-11.8964	16.6297
1	2024-09-13 07:45:00	69.8100	-82.5053	640.7995	11.5600	0.0000	-12.0219	16.6781
1	2024-09-13 07:50:00	68.7295	-81.8410	640.7995	11.4987	0.0000	-12.1437	16.7239
1	2024-09-13 07:55:00	67.6507	-81.1685	640.7995	11.4360	0.0000	-12.2620	16.7672
1	2024-09-13 08:00:00	66.5736	-80.4871	640.7995	11.3722	0.0000	-12.3766	16.8079
1	2024-09-13 08:05:00	65.4987	-79.7959	640.7995	11.3074	0.0000	-12.4875	16.8462
1	2024-09-13 08:10:00	64.4259	-79.0945	640.7995	11.2417	0.0000	-12.5946	16.8819
1	2024-09-13 08:15:00	63.3556	-78.3819	640.7995	11.1752	0.0000	-12.6980	16.9152
1	2024-09-13 08:20:00	62.2880	-77.6575	640.7995	11.1082	0.0000	-12.7975	16.9460
1	2024-09-13 08:25:00	61.2234	-76.9204	640.7995	11.0407	0.0000	-12.8932	16.9744
1	2024-09-13 08:30:00	60.1618	-76.1696	640.7995	10.9728	0.0000	-12.9850	17.0004
1	2024-09-13 08:35:00	59.1037	-75.4044	640.7995	10.9047	0.0000	-13.0730	17.0240
1	2024-09-13 08:40:00	58.0492	-74.6238	640.7995	10.8366	0.0000	-13.1569	17.0451
1	2024-09-13 08:45:00	56.9986	-73.8266	640.7995	10.7685	0.0000	-13.2370	17.0639
1	2024-09-13 08:50:00	55.9523	-73.0120	640.7995	10.7006	0.0000	-13.3130	17.0804
1	2024-09-13 08:55:00	54.9106	-72.1787	640.7995	10.6330	0.0000	-13.3851	17.0944
1	2024-09-13 09:00:00	53.8738	-71.3256	640.7995	10.5657	0.0000	-13.4531	17.1062
1	2024-09-13 09:05:00	52.8422	-70.4514	640.7995	10.4990	0.0000	-13.5171	17.1155
1	2024-09-13 09:10:00	51.8162	-69.5547	640.7995	10.4329	0.0000	-13.5771	17.1226
1	2024-09-13 09:15:00	50.7963	-68.6343	640.7995	10.3676	0.0000	-13.6330	17.1273
1	2024-09-13 09:20:00	49.7828	-67.6885	640.7995	10.3031	0.0000	-13.6848	17.1297
1	2024-09-13 09:25:00	48.7763	-66.7159	640.7995	10.2395	0.0000	-13.7325	17.1298
1	2024-09-13 09:30:00	47.7772	-65.7147	640.7995	10.1770	0.0000	-13.7762	17.1276
1	2024-09-13 09:35:00	46.7860	-64.6833	640.7995	10.1156	0.0000	-13.8157	17.1231
1	2024-09-13 09:40:00	45.8034	-63.6197	640.7995	10.0555	0.0000	-13.8511	17.1162
1	2024-09-13 09:45:00	44.8300	-62.5220	640.7995	9.9966	0.0000	-13.8824	17.1071
1	2024-09-13 09:50:00	43.8663	-61.3881	640.7995	9.9392	0.0000	-13.9095	17.0957
1	2024-09-13 09:55:00	42.9133	-60.2159	640.7995	9.8833	0.0000	-13.9325	17.0820
1	2024-09-13 10:00:00	41.9715	-59.0031	640.7995	9.8289	0.0000	-13.9513	17.0660
1	2024-09-13 10:05:00	41.0418	-57.7473	640.7995	9.7762	0.0000	-13.9660	17.0477
1	2024-09-13 10:10:00	40.1251	-56.4460	640.7995	9.7253	0.0000	-13.9766	17.0272
1	2024-09-13 10:15:00	39.2225	-55.0965	640.7995	9.6761	0.0000	-13.9830	17.0044
1	2024-09-13 10:20:00	38.3348	-53.6963	640.7995	9.6288	0.0000	-13.9852	16.9793
1	2024-09-13 10:25:00	37.4633	-52.2425	640.7995	9.5834	0.0000	-13.9832	16.9521
1	2024-09-13 10:30:00	36.6091	-50.7323	640.7995	9.5400	0.0000	-13.9772	16.9226
1	2024-09-13 10:35:00	35.7735	-49.1628	640.7995	9.4987	0.0000	-13.9669	16.8908
1	2024-09-13 10:40:00	34.9579	-47.5311	640.7995	9.4595	0.0000	-13.9526	16.8569
1	2024-09-13 10:45:00	34.1637	-45.8344	640.7995	9.4224	0.0000	-13.9341	16.8208
1	2024-09-13 10:50:00	33.3925	-44.0697	640.7995	9.3876	0.0000	-13.9115	16.7826
1	2024-09-13 10:55:00	32.6461	-42.2346	640.7995	9.3550	0.0000	-13.8848	16.7423
1	2024-09-13 11:00:00	31.9261	-40.3264	640.7995	9.3247	0.0000	-13.8540	16.6998
1	2024-09-13 11:05:00	31.2344	-38.3430	640.7995	9.2968	0.0000	-13.8192	16.6554
1	2024-09-13 11:10:00	30.5729	-36.2826	640.7995	9.2712	0.0000	-13.7804	16.6089
1	2024-09-13 11:15:00	29.9438	-34.1438	640.7995	9.2481	0.0000	-13.7376	16.5604
1	2024-09-13 11:20:00	29.3491	-31.9258	640.7995	9.2274	0.0000	-13.6908	16.5101
1	2024-09-13 11:25:00	28.7910	-29.6285	640.7995	9.2092	0.0000	-13.6401	16.4579
1	2024-09-13 11:30:00	28.2716	-27.2528	640.7995	9.1935	0.0000	-13.5856	16.4039
1	2024-09-13 11:35:00	27.7932	-24.8002	640.7995	9.1803	0.0000	-13.5272	16.3482
1	2024-09-13 11:40:00	27.3579	-22.2736	640.7995	9.1697	0.0000	-13.4651	16.2909
1	2024-09-13 11:45:00	26.9678	-19.6769	640.7995	9.1616	0.0000	-13.3993	16.2319
1	2024-09-13 11:50:00	26.6251	-17.0151	640.7995	9.1560	0.0000	-13.3299	16.1716
1	2024-09-13 11:55:00	26.3314	-14.2946	640.7995	9.1531	0.0000	-13.2569	16.1098
1	2024-09-13 12:00:00	26.0885	-11.5229	640.7995	9.1527	0.0000	-13.1805	16.0467
1	2024-09-13 12:05:00	25.8978	-8.7088	640.7995	9.1550	0.0000	-13.1006	15.9825
1	2024-09-13 12:10:00	25.7605	-5.8617	640.7995	9.1598	0.0000	-13.0175	15.9172
1	2024-09-13 12:15:00	25.6774	-2.9922	640.7995	9.1672	0.0000	-12.9311	15.8509
1	2024-09-13 12:20:00	25.6491	-0.1113	640.7995	9.1772	0.0000	-12.8417	15.7839
1	2024-09-13 12:25:00	25.6758	2.7699	640.7995	9.1898	0.0000	-12.7493	15.7162
1	2024-09-13 12:30:00	25.7573	5.6399	640.7995	9.2050	0.0000	-12.6540	15.6479
1	2024-09-13 12:35:00	25.8931	8.4877	640.7995	9.2227	0.0000	-12.5560	15.5792
1	2024-09-13 12:40:00	26.0823	11.3030	640.7995	9.2430	0.0000	-12.4554	15.5103
1	2024-09-13 12:45:00	26.3237	14.0760	640.7995	9.2657	0.0000	-12.3522	15.4412
1	2024-09-13 12:50:00	26.6160	16.7981	640.7995	9.2910	0.0000	-12.2468	15.3723
1	2024-09-13 12:55:00	26.9574	19.4617	640.7995	9.3188	0.0000	-12.1391	15.3035
1	2024-09-13 13:00:00	27.3462	22.0604	640.7995	9.3490	0.0000	-12.0294	15.2352
1	2024-09-13 13:05:00	27.7802	24.5891	640.7995	9.3817	0.0000	-11.9178	15.1674
1	2024-09-13 13:10:00	28.2575	27.0438	640.7995	9.4167	0.0000	-11.8045	15.1004
1	2024-09-13 13:15:00	28.7758	29.4218	640.7995	9.4541	0.0000	-11.6897	15.0342
1	2024-09-13 13:20:00	29.3330	31.7213	640.7995	9.4938	0.0000	-11.5734	14.9692
1	2024-09-13 13:25:00	29.9268	33.9416	640.7995	9.5359	0.0000	-11.4559	14.9054
1	2024-09-13 13:30:00	30.5550	36.0826	640.7995	9.5802	0.0000	-11.3373	14.8430
1	2024-09-13 13:35:00	31.2157	38.1451	640.7995	9.6266	0.0000	-11.2179	14.7822
1	2024-09-13 13:40:00	31.9067	40.1306	640.7995	9.6753	0.0000	-11.0978	14.7232
1	2024-09-13 13:45:00	32.6261	42.0407	640.7995	9.7260	0.0000	-10.9772	14.6661
1	2024-09-13 13:50:00	33.3720	43.8778	640.7995	9.7789	0.0000	-10.8563	14.6112
1	2024-09-13 13:55:00	34.1427	45.6442	640.7995	9.8337	0.0000	-10.7353	14.5584
1	2024-09-13 14:00:00	34.9364	47.3426	640.7995	9.8905	0.0000	-10.6143	14.5081
1	2024-09-13 14:05:00	35.7517	48.9759	640.7995	9.9492	0.0000	-10.4935	14.4603
1	2024-09-13 14:10:00	36.5870	50.5469	640.7995	10.0097	0.0000	-10.3732	14.4152
1	2024-09-13 14:15:00	37.4409	52.0584	640.7995	10.0720	0.0000	-10.2535	14.3729
1	2024-09-13 14:20:00	38.3123	53.5135	640.7995	10.1360	0.0000	-10.1346	14.3335
1	2024-09-13 14:25:00	39.1998	54.9148	640.7995	10.2017	0.0000	-10.0167	14.2972
1	2024-09-13 14:30:00	40.1023	56.2653	640.7995	10.2689	0.0000	-9.9000	14.2640
1	2024-09-13 14:35:00	41.0189	57.5675	640.7995	10.3377	0.0000	-9.7847	14.2340
1	2024-09-13 14:40:00	41.9485	58.8242	640.7995	10.4078	0.0000	-9.6709	14.2073
1	2024-09-13 14:45:00	42.8904	60.0377	640.7995	10.4793	0.0000	-9.5588	14.1840
1	2024-09-13 14:50:00	43.8435	61.2105	640.7995	10.5521	0.0000	-9.4486	14.1641
1	2024-09-13 14:55:00	44.8072	62.3449	640.7995	10.6260	0.0000	-9.3405	14.1477
1	2024-09-13 15:00:00	45.7808	63.4431	640.7995	10.7011	0.0000	-9.2346	14.1348
1	2024-09-13 15:05:00	46.7636	64.5070	640.7995	10.7772	0.0000	-9.1312	14.1253
1	2024-09-13 15:10:00	47.7549	65.5387	640.7995	10.8541	0.0000	-9.0303	14.1194
