49987.70	49943.90	49912.10	48520.10	-264.00	-264.00	-264.00	-3187.34	-958.18	-4021.50	46529.00	46152.80	45910.10	45958.70	46261.30	46745.30	47329.10	47935.30	49346.20	50124.30	50093.70	50111.50	50120.70	50092.10
50085.60	50042.00	49597.60	49501.80	-264.00	-264.00	-264.00	-3196.20	31347.90	47221.70	46791.50	46596.40	46465.50	46408.10	47299.60	47382.40	47747.30	49232.20	49997.10	50074.30	50046.90	49957.70	49917.40	49907.90
49865.80	7068.30	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3134.30	24346.60	37573.90	29264.00	30709.20	32004.30	-958.18	-2811.46	-1887.12	-2526.80	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-2939.83	-2153.19	47128.40	46764.10	46580.20	46363.70	46376.30	46655.60	46929.20	47336.70	47938.80	49020.70	49687.50	49668.60	49692.20	49667.70	49678.70
49643.80	49599.60	49538.90	45390.50	-264.00	-264.00	-264.00	-3225.72	34573.40	47042.60	46685.40	46469.40	46287.60	46199.80	46462.50	47208.10	48414.70	48105.80	49374.50	50041.40	50068.60	50047.40	50062.20	50033.70
50032.80	49989.20	49929.90	49835.80	-264.00	-264.00	-264.00	-3249.58	37132.20	47180.70	46883.60	46777.90	46662.00	46719.70	46874.00	47382.00	48596.60	49364.00	50142.20	50065.20	50044.20	50065.90	50037.40	50002.90
49959.40	49900.10	49806.00	-264.00	-264.00	-264.00	-264.00	-3207.20	32647.40	47409.50	47142.10	46963.80	46834.40	47995.60	49206.10	46437.60	49298.90	47129.60	49257.30	49934.30	49847.40	1590.94	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3203.00	32198.20	47442.00	47903.20	47812.40	46919.20	46900.10	47142.50	47384.20	47727.60	48133.10	49268.60	49939.20	49950.90	49917.90	49910.30	49855.00
49799.20	2461.71	-264.00	-264.00	-264.00	-264.00	-264.00	-3160.31	27322.60	47459.40	47186.30	46885.90	46711.70	46749.80	46948.70	47252.10	48315.40	48101.30	49342.40	50104.50	50118.90	50097.30	50100.30	50071.10
50035.60	49990.40	49928.00	41798.70	-264.00	-264.00	-264.00	-3170.66	28487.70	47322.20	47023.30	46819.10	46687.00	46729.10	47013.10	47246.50	47584.00	48052.60	49445.50	50110.60	50130.50	50142.40	50117.60	50116.30
50080.90	50035.80	49588.40	42281.00	-264.00	-264.00	-264.00	-3232.78	35441.00	47273.40	46904.70	46594.40	46454.60	46495.90	46680.30	47552.10	48387.10	47990.90	49402.50	50069.30	50096.70	50114.50	50090.20	50095.20
50060.70	50045.10	49600.80	49505.00	-264.00	-264.00	-264.00	-3272.84	39520.60	46940.20	46421.20	46178.30	45978.60	45854.50	46210.50	47019.30	48106.40	47805.20	49352.00	50130.10	50053.30	50078.10	50092.70	50097.60
50062.90	50019.00	49959.10	48418.50	-264.00	-264.00	-264.00	-3262.54	38458.90	47004.00	47144.00	46875.20	46633.80	46762.80	46910.30	46954.10	47493.30	49095.70	49858.70	49939.90	49905.20	49829.20	49773.50	25384.80
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-2653.72	8325.13	47215.80	47268.90	47159.10	47240.50	47240.30	47185.30	47553.70	47735.00	48872.80	49619.40	49620.70	49584.80	21110.50	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3254.84	37728.10	46932.60	46354.70	46063.20	45820.40	45868.30	46192.10	46673.10	48006.70	47733.70	49144.80	49913.20	49948.10	49943.20	49893.30	49909.40
49875.00	49871.00	49811.70	49751.60	-264.00	-264.00	-264.00	-3315.83	29803.20	46612.80	45913.70	45567.80	45294.40	45070.60	45548.60	45981.60	47227.20	47492.20	49191.90	49964.00	50056.50	50082.60	50001.10	49972.80
