fecha,hora,p_marginal,comEnergia,cPerdidas,cCongestion
2023-06-10,11.5,812.154396378618,825.4145833333333,13.01465205650187,-26.27439984074228
2023-06-11,11.5,599.9167083679401,519.8566666666667,6.701870155038759,73.3584807585825
2023-06-12,11.5,838.1380988718162,688.5229166666667,12.722386316445183,136.89170923311184
2023-06-13,11.5,972.0395423241971,851.2787500000001,17.599399570874862,103.16124861572536
2023-06-14,11.5,1363.2678522978958,1308.6308333333334,22.06580564784053,32.57158187984496
2023-06-15,11.5,1762.3274923864894,1551.6020833333332,42.17793968023256,168.54774259413068
2023-06-16,11.5,1466.2742789659467,1205.0620833333335,39.48616019518272,221.72579665005537
2023-06-17,11.5,958.6313571082503,772.6404166666667,21.741008617109635,164.25034451135105
2023-06-18,11.5,608.1452038344407,441.20458333333335,12.013552394795127,154.9270752007198
2023-06-19,11.5,1519.4237309662237,1202.9833333333333,28.635358354097452,287.80561548311186
2023-06-20,11.5,1486.4025290697673,1191.8508333333334,29.104409260797343,265.4474730066445
2023-06-21,11.5,1606.2263181755259,1332.705,37.686759932170546,235.8338048518826
2023-06-22,11.5,1602.9994684385383,1286.8308333333332,40.02932637735327,276.1394587486157
2023-06-23,11.5,1303.4932644656699,1037.3479166666666,32.786373892580286,233.3587467123477
2023-06-24,11.5,1469.97026214701,1309.0183333333332,41.123813849667776,119.82943019795127
2023-06-25,11.5,751.8659279831119,627.7887499999999,18.422115863787376,105.65506852159469
2023-06-26,11.5,1160.3833160299005,940.5079166666667,32.71168812292358,187.16396525470654
2023-06-27,11.5,1168.3966107765782,884.1487500000001,28.00186738648948,256.24557447397564
2023-06-28,11.5,1120.5505133928573,1045.4491666666668,39.86097487541528,35.241684489202655
2023-06-29,11.5,925.7254665005537,784.2079166666667,25.36955166805094,116.14801235465116
2023-06-30,11.5,1017.9411183208748,904.3008333333333,28.02221708887043,85.61780073366556
2023-07-01,11.5,949.002013427464,852.2941666666666,34.05251488095238,62.655870016611296
2023-07-02,11.5,726.5959373269656,660.46375,20.964993597729787,45.16799418604651
2023-07-03,11.5,947.2920835063677,781.1608333333334,27.735700962070872,138.39543777685492
2023-07-04,11.5,856.2564263219823,806.4504166666666,25.55142614894795,24.2562430786268
2023-07-05,11.5,771.7307836724807,684.9408333333333,20.316971207087484,66.47410350913621
2023-07-06,11.5,1583.265450408361,1420.7604166666667,55.71167635658915,106.79307879983389
2023-07-07,11.5,1633.0132812499999,1491.5433333333335,54.99401664590255,86.47536873615725
2023-07-08,11.5,1535.5990804955704,1326.0983333333334,61.061767199612405,148.4394083956257
2023-07-09,11.5,694.9196222660577,625.3570833333333,28.355241209856036,41.206610949612404
2023-07-10,11.5,1491.9516997162236,1243.2858333333334,50.584621054817276,198.08231225775194
2023-07-11,11.5,1137.4749555301773,885.64625,30.902953349944628,220.92640088593578
2023-07-12,11.5,1340.963583194906,1037.5554166666666,32.69112437707641,270.7183909537652
2023-07-13,11.5,1372.8831528585272,1036.3975,28.620709094684386,307.865643341639
2023-07-14,11.5,939.8558996054817,630.655,19.967455357142857,289.23387579595794
2023-07-15,11.5,1084.953232454319,835.4575000000001,30.66528965946844,218.8308177602436
2023-07-16,11.5,760.7471217150761,595.8383333333334,21.383836618257263,143.52548150069157
2023-07-17,11.5,726.9718482019364,543.94875,14.460662171507606,168.56242219917013
2023-07-18,11.5,979.2094310165976,771.6870833333334,26.003244813278005,181.51851746196405
2023-07-19,11.5,805.4247961618257,506.54249999999996,14.683139349930844,284.199234439834
2023-07-20,11.5,989.7112866528354,745.88125,24.449446403872752,219.3807563969571
2023-07-21,11.5,1027.4911196403873,709.9420833333334,25.454181708160444,292.09560615491006
2023-07-22,11.5,1525.2207335753803,1438.3858333333335,39.554250864453664,47.28136255186722
2023-07-23,11.5,1254.1662254495159,1148.4783333333335,49.72323979944675,55.96545988934994
2023-07-24,11.5,1456.43990802213,1172.9087499999998,41.337976659751035,242.19354253112033
2023-07-25,11.5,1131.612163208852,771.0833333333334,27.289418222683263,333.24007209543566
2023-07-26,11.5,984.4021637275242,512.8745833333334,13.924327627939142,457.603530428769
2023-07-27,11.5,772.8767593360996,584.9783333333332,17.665937067773168,170.2331772130014
2023-07-28,11.5,919.5760231673582,746.2020833333333,25.62930446058091,147.74451002766253
2023-07-29,11.5,820.2424911825726,772.5054166666666,23.08348184647303,24.654174446749654
2023-07-30,11.5,641.2250096818811,549.17625,10.714507088520055,81.33449412171507
2023-07-31,11.5,915.311278526971,749.0495833333333,22.55338018672199,143.70927679806363
2023-08-01,11.5,935.2053322959889,805.5345833333334,23.624228215767637,106.04652005532503
2023-08-02,11.5,1022.6282747233747,904.0354166666667,23.04745176348548,95.54463347164591
2023-08-03,11.5,1125.0467232019364,950.4879166666667,26.008454529737207,148.55174550484097
2023-08-04,11.5,984.5960413208852,818.83375,17.24081103042877,148.52245539419087
2023-08-05,11.5,833.6149960235131,711.1800000000001,21.893286998616873,100.54190594744121
2023-08-06,11.5,798.890556362379,644.5945833333334,23.732304633471646,130.5644424273859
2023-08-07,11.5,962.8071471300138,774.8662499999999,28.103182399723377,159.8385705394191
2023-08-08,11.5,962.188979253112,731.3683333333333,29.031038900414938,201.79038831258646
2023-08-09,11.5,1234.5624078492392,1022.6333333333333,36.773087655601664,175.15656708160444
2023-08-10,11.5,1436.693811549101,1235.5904166666667,41.870045643153524,159.233915802213
2023-08-11,11.5,1582.6723326417705,1355.6479166666666,40.90823755186722,186.11610753803598
2023-08-12,11.5,1520.9532596818813,1341.1695833333333,41.4898086099585,138.2932584716459
2023-08-13,11.5,820.2728220954357,738.1324999999999,24.24158091286307,57.89857002074689
2023-08-14,11.5,1085.2188482019365,897.1170833333333,29.11941130705394,158.98270625864455
2023-08-15,11.5,1148.921704702628,969.13,21.58829979253112,158.20386186030427
2023-08-16,11.5,899.944159923928,816.14625,17.541257261410788,66.25812465421853
2023-08-17,11.5,892.6654450207469,768.7283333333332,17.852852178423237,106.0850658713693
2023-08-18,11.5,1242.2046911724042,1156.135,23.194826489699985,62.87454012857736
2023-08-19,11.5,1099.7816784183603,1017.7491666666667,20.764396688787503,61.267750587584686
2023-08-20,11.5,798.4206856846473,703.12875,14.379696403872753,80.91195314661134
2023-08-21,11.5,862.6983167358229,730.9325,16.24186358921162,115.52422372060857
2023-08-22,11.5,772.6516369294606,670.5166666666667,16.377273340248962,85.75803526970954
2023-08-23,11.5,766.2132479253112,651.14625,16.64586721991701,98.42220245504842
2023-08-24,11.5,782.2157356500692,709.6666666666666,14.481120677731674,58.06911272475795
2023-08-25,11.5,676.2030152143844,645.98375,14.538229426002765,15.681078319502074
